ORDER_NUMBER,COMMUNITY_ID,SUPPLIER_ID,SUPPLIER_TYPE,PRODUCT_CODE,PRODUCT_TYPE,LOCALISED_SUBTOTAL
PU123504,41,39,PREMIUM,655076,COMMUNITY,1045
232396,113,5042,REGISTERED,Mid City Accommodation,RETROFIT_RELEASE_ORDER,797.31
124137,11,22,PREMIUM,65610,COMMUNITY,37.5
124137,11,22,PREMIUM,45225,COMMUNITY,9.7
124137,11,22,PREMIUM,45220,COMMUNITY,29.1
124137,11,22,PREMIUM,KH2X15,COMMUNITY,147
124137,11,22,PREMIUM,53061,COMMUNITY,118.5
U116473,5802,3,PREMIUM,25090652,ROUNDTRIP,39.76
U116473,5802,3,PREMIUM,86746884,ROUNDTRIP,43.68
U116473,5802,3,PREMIUM,25093716,ROUNDTRIP,9.08
U116473,5802,3,PREMIUM,86548040,ROUNDTRIP,23.76
232397,113,798,REGISTERED,UTAS262705,MANUAL,94.27
232398,113,4041,REGISTERED,UTAS262426,MANUAL,10250
232399,113,2118,PREMIUM,CASE9486,ROUNDTRIP,31.84
232399,113,2118,PREMIUM,BATT2110,ROUNDTRIP,17.29
232399,113,2118,PREMIUM,BATT2105,ROUNDTRIP,15.93
232399,113,2118,PREMIUM,TAPE5525,ROUNDTRIP,13.8
232399,113,2118,PREMIUM,BOOK5060,ROUNDTRIP,25.45
232399,113,2118,PREMIUM,TAPE7030,ROUNDTRIP,12.05
PU123505,41,498,REGISTERED,CSU278368,MANUAL,190
124138,11,14,PREMIUM,SP-4063,COMMUNITY,49.73
124138,11,14,PREMIUM,TM-7307,COMMUNITY,75.02
124138,11,14,PREMIUM,CG-1223071,COMMUNITY,17.8
124138,11,14,PREMIUM,S1204014,COMMUNITY,62.64
124138,11,14,PREMIUM,S1204012,COMMUNITY,62.64
124138,11,14,PREMIUM,S1204010,COMMUNITY,62.64
124138,11,14,PREMIUM,BA-BK09,COMMUNITY,45.04
124138,11,14,PREMIUM,SP-4036-100,COMMUNITY,84.65
124138,11,14,PREMIUM,WC-020066,COMMUNITY,60.2
124138,11,14,PREMIUM,HS-9002872S,COMMUNITY,194.8
124139,11,22,PREMIUM,711283,COMMUNITY,51.5
124139,11,22,PREMIUM,999317,COMMUNITY,16.6
PU123506,41,498,REGISTERED,CSU278370,MANUAL,48
232400,113,4009,REGISTERED,-,RETROFIT_RELEASE_ORDER,214752
124140,11,14,PREMIUM,GC-0132F5730000,ROUNDTRIP,113.64
124141,11,35,PREMIUM,ZHER-C302120,MANUAL,14.78
124141,11,35,PREMIUM,ZHER-C300900,MANUAL,4.24
124141,11,35,PREMIUM,surg-sfwggw824r,MANUAL,200
232402,113,622,REGISTERED,UTAS262732,MANUAL,650
124142,11,3,PREMIUM,86572172,ROUNDTRIP,61
124142,11,3,PREMIUM,86512953,COMMUNITY,41.42
124142,11,3,PREMIUM,18761977,ROUNDTRIP,15.59
124142,11,3,PREMIUM,18854457,ROUNDTRIP,35.63
124142,11,3,PREMIUM,25028946,ROUNDTRIP,48.54
124142,11,3,PREMIUM,87249465,ROUNDTRIP,37.19
U116474,5802,2192,REGISTERED,20028312,MANUAL,112920
U116475,5802,454,PREMIUM,65272485BB03A12,ROUNDTRIP,413.74
232403,113,3484,REGISTERED,UTAS262647,RETROFIT_RELEASE_ORDER,422.23
232403,113,3484,REGISTERED,UTAS262648,RETROFIT_RELEASE_ORDER,153.79
232403,113,3484,REGISTERED,UTAS262649,RETROFIT_RELEASE_ORDER,30
PU123507,41,91,PREMIUM,UNI GLO NIT LC LGE,COMMUNITY,450
PU123507,41,91,PREMIUM,UNI GLO NIT LC XL,COMMUNITY,900
PU123507,41,91,PREMIUM,UNI GLO NIT LC MED,COMMUNITY,450
PU123507,41,91,PREMIUM,UNI GLO NIT LC SML,COMMUNITY,675
124143,11,37,PREMIUM,.PKRP0040,COMMUNITY,5.93
124143,11,37,PREMIUM,.PKRP040,COMMUNITY,5.93
124143,11,37,PREMIUM,.PKRP240,COMMUNITY,5.93
124143,11,37,PREMIUM,.PKRP540,COMMUNITY,5.93
124143,11,37,PREMIUM,.PKRP440,COMMUNITY,5.93
124143,11,37,PREMIUM,.PKRP340,COMMUNITY,5.93
124143,11,37,PREMIUM,.PKRP640,COMMUNITY,5.93
PU123508,41,127,REGISTERED,CSU278374,MANUAL,367.97
124144,11,46,PREMIUM,IDS081,COMMUNITY,55.5
124144,11,46,PREMIUM,IDSBFCAP,COMMUNITY,46.2
124144,11,46,PREMIUM,IDSST,COMMUNITY,21.9
124144,11,46,PREMIUM,IDSGU,COMMUNITY,141.8
232405,113,L23290,LITE,UTAS262715,MANUAL,162
232406,113,1254,REGISTERED,UTAS262556,MANUAL,31568.5
PU123509,41,L1664,LITE,CSU278366,MANUAL,1500
PU123510,41,L2747,LITE,CSU278377,MANUAL,72.52
PU123510,41,L2747,LITE,CSU278379,MANUAL,211.38
U116477,5802,5856,PREMIUM,981-000477,COMMUNITY,69
U116476,5802,3,PREMIUM,87186996,ROUNDTRIP,98.16
124145,11,3,PREMIUM,25036215,ROUNDTRIP,7.43
124145,11,3,PREMIUM,25093705,ROUNDTRIP,13.58
124145,11,3,PREMIUM,25162884,ROUNDTRIP,67.58
124146,11,14,PREMIUM,W-EP8855,ROUNDTRIP,203.31
124146,11,14,PREMIUM,HSD-9770364,ROUNDTRIP,15.95
U116479,5802,5855,PREMIUM,509519,COMMUNITY,187.5
U116479,5802,5855,PREMIUM,508851,COMMUNITY,119
124147,11,21,PREMIUM,RDRA17C,COMMUNITY,21.36
124147,11,21,PREMIUM,RDRA17F,COMMUNITY,21.36
124147,11,21,PREMIUM,RDRA17M,COMMUNITY,21.36
124147,11,21,PREMIUM,DL2906,COMMUNITY,27
124148,11,22,PREMIUM,355140,COMMUNITY,12.7
124148,11,22,PREMIUM,355135,COMMUNITY,12.7
124148,11,22,PREMIUM,355123,COMMUNITY,12.7
124149,11,13,PREMIUM,A0410225G0103,COMMUNITY,113.71
124149,11,13,PREMIUM,A0410225G0203,COMMUNITY,113.71
124149,11,13,PREMIUM,A0411225G0103,COMMUNITY,227.42
124149,11,13,PREMIUM,644402,COMMUNITY,37.4
PU123511,41,277,REGISTERED,CSU278365,MANUAL,114
PU123512,41,277,REGISTERED,CSU278359,MANUAL,309
232408,113,1038,REGISTERED,UTAS262756,MANUAL,203.28
U116481,5802,688,PREMIUM,BRAD142077,COMMUNITY,1037.6
232409,113,693,PREMIUM,SUV,COMMUNITY,130.7
232410,113,4250,REGISTERED,222623,MANUAL,500
U116485,5802,24,PREMIUM,74004,COMMUNITY,985.5
U116484,5802,1260,PREMIUM,031925-0003,COMMUNITY,55.5
U116484,5802,1260,PREMIUM,031925-0001,COMMUNITY,93
U116483,5802,7,PREMIUM,N8010580,ROUNDTRIP,1465
U116483,5802,7,PREMIUM,N8011535,ROUNDTRIP,912
U116482,5802,1436,PREMIUM,70-1180,COMMUNITY,80
124150,11,17,PREMIUM,DIMBK02,COMMUNITY,40
U116486,5802,1261,PREMIUM,AX-PCR-05-C-1,COMMUNITY,236
232411,113,L24920,LITE,222622,MANUAL,300
232412,113,1038,REGISTERED,UTAS262759,MANUAL,203.28
232413,113,876,REGISTERED,UTAS262764,MANUAL,105
232413,113,876,REGISTERED,UTAS262765,MANUAL,195
124151,11,32,PREMIUM,990440,COMMUNITY,235.5
232414,113,1038,REGISTERED,UTAS262766,MANUAL,203.28
PU123513,41,L4076,LITE,CSU277818,MANUAL,165
U116487,5802,L24101,LITE,Bosch Blue GLM 50m 23G Green Beam Distance Measurer,MANUAL,158.99
PU123514,41,L28138,LITE,CSU278301,MANUAL,750
PU123514,41,L28138,LITE,CSU278303,MANUAL,750
PU123514,41,L28138,LITE,CSU278305,MANUAL,500
U116488,5802,1284,PREMIUM,307635,MANUAL,269
U116488,5802,1284,PREMIUM,359607,MANUAL,172
U116488,5802,1284,PREMIUM,310829,MANUAL,318
U116488,5802,1284,PREMIUM,342931,MANUAL,302
U116488,5802,1284,PREMIUM,302269,MANUAL,204
U116488,5802,1284,PREMIUM,314555,MANUAL,237
U116488,5802,1284,PREMIUM,337233,MANUAL,237
U116488,5802,1284,PREMIUM,318329,MANUAL,367
U116488,5802,1284,PREMIUM,331553,MANUAL,253
VGL46009,40,L133,LITE,visa102485,RETROFIT_RELEASE_ORDER,40
124152,11,16,PREMIUM,DV2001,COMMUNITY,30
U116489,5802,7,PREMIUM,CDB85992**,MANUAL,570.9
U116490,5802,7,PREMIUM,15596018,ROUNDTRIP,673.85
232415,113,L12511,LITE,UTAS262768,MANUAL,1072.73
PU123515,41,L21008,LITE,CSU278381,MANUAL,37600
PU123515,41,L21008,LITE,CSU278385,MANUAL,7200
232416,113,879,REGISTERED,-,RETROFIT_RELEASE_ORDER,5500
232417,113,3484,REGISTERED,UTAS262628,RETROFIT_RELEASE_ORDER,352.01
232417,113,3484,REGISTERED,UTAS262629,RETROFIT_RELEASE_ORDER,192.35
232417,113,3484,REGISTERED,UTAS262630,RETROFIT_RELEASE_ORDER,30
232418,113,1038,REGISTERED,UTAS262758,MANUAL,481.28
U116491,5802,5856,PREMIUM,P2217H Quote:22546573,COMMUNITY,210
U116491,5802,5856,PREMIUM,Quote:1017860058893,COMMUNITY,2072
U116491,5802,5856,PREMIUM,HDMI-03-MM-V4,COMMUNITY,16
232419,113,L22891,LITE,UTAS262747,RETROFIT_RELEASE_ORDER,115.61
124155,11,16,PREMIUM,SH8881-444015,COMMUNITY,311.28
124155,11,16,PREMIUM,W93548284,COMMUNITY,23.91
124154,11,14,PREMIUM,AN-4654,COMMUNITY,70
124154,11,14,PREMIUM,AN-4560,COMMUNITY,77.98
124154,11,14,PREMIUM,HS-9009061,COMMUNITY,50.28
124154,11,14,PREMIUM,AN-340063060,COMMUNITY,165.7
124154,11,14,PREMIUM,JJ-70088,COMMUNITY,68.72
124154,11,14,PREMIUM,JJ-61117,COMMUNITY,21.88
124154,11,14,PREMIUM,HS-9000739,COMMUNITY,4.29
124154,11,14,PREMIUM,HS-9882876,COMMUNITY,3.35
124153,11,22,PREMIUM,84290,COMMUNITY,66.75
124153,11,22,PREMIUM,84293,COMMUNITY,66.75
124153,11,22,PREMIUM,84292,COMMUNITY,66.75
124153,11,22,PREMIUM,84276-5,COMMUNITY,85
232420,113,3427,REGISTERED,-,RETROFIT_RELEASE_ORDER,180
232420,113,3427,REGISTERED,-,RETROFIT_RELEASE_ORDER,368
232421,113,3427,REGISTERED,-,RETROFIT_RELEASE_ORDER,590
PU123516,41,17,PREMIUM,ANG826,COMMUNITY,236.8
232422,113,L20849,LITE,-,RETROFIT_RELEASE_ORDER,221.22
U116492,5802,L24048,LITE,RCH Pathology Collection Charges - Tranlsation Genomics - 31/08/2022,MANUAL,3948.5
VGL46010,40,L131,LITE,visa102540,MANUAL,235
232423,113,1889,REGISTERED,222624,MANUAL,250
U116493,5802,L24146,LITE,"Pathology services for the period of August, 2022",MANUAL,1640
232424,113,1121,REGISTERED,UTAS262071,RETROFIT_RELEASE_ORDER,37937.5
U116494,5802,L24347,LITE,Phlebotomy Services provided by NSWI for the month of August,MANUAL,309.09
U116495,5802,3,PREMIUM,Winc CN 20% Recycled A4 80gm White Ctn/5,MANUAL,172.8
124163,11,14,PREMIUM,HS-9009061,COMMUNITY,251.4
124163,11,14,PREMIUM,EC-EMTB5BLUEE,COMMUNITY,41.03
124163,11,14,PREMIUM,HS-9884944,COMMUNITY,195.63
124163,11,14,PREMIUM,TM-50610,COMMUNITY,98.72
124163,11,14,PREMIUM,TM-50611,COMMUNITY,98.72
124163,11,14,PREMIUM,HS-900-1878,COMMUNITY,35.52
124163,11,14,PREMIUM,HSD-9796095,COMMUNITY,478.5
124163,11,14,PREMIUM,HSD-9796094,COMMUNITY,797.5
124163,11,14,PREMIUM,HSD-9792149,COMMUNITY,55.28
124163,11,14,PREMIUM,HSD-9792148,COMMUNITY,95.55
124163,11,14,PREMIUM,HSD-9792227,COMMUNITY,83
124163,11,14,PREMIUM,HS-9882876,COMMUNITY,33.5
124163,11,14,PREMIUM,BE-733140,ROUNDTRIP,57.09
124163,11,14,PREMIUM,BE-733135,ROUNDTRIP,57.09
124163,11,14,PREMIUM,SP-4090-100,COMMUNITY,388.52
124163,11,14,PREMIUM,CG-1223071,COMMUNITY,8.9
124163,11,14,PREMIUM,CG-PL04711B,COMMUNITY,196.56
124163,11,14,PREMIUM,GC-TOOTHMOUSSE10,COMMUNITY,174.17
124163,11,14,PREMIUM,GC-TMOUSSEPLUS,COMMUNITY,174.17
124163,11,14,PREMIUM,CG-AU00556AKIT,ROUNDTRIP,107.85
124163,11,14,PREMIUM,HS-9000755,ROUNDTRIP,19.45
124163,11,14,PREMIUM,PR-PROFLEX,ROUNDTRIP,72.41
124162,11,16,PREMIUM,AECAH2,COMMUNITY,80
124162,11,16,PREMIUM,CEN360221,COMMUNITY,875.5
124162,11,16,PREMIUM,DL0855,COMMUNITY,52.5
124162,11,16,PREMIUM,OB84856718,COMMUNITY,15.65
124161,11,46,PREMIUM,IDSFP1,COMMUNITY,12.72
124160,11,35,PREMIUM,SUC-ET0141-LP,COMMUNITY,45
124159,11,3,PREMIUM,86572172,COMMUNITY,57.55
124159,11,3,PREMIUM,25090567,ROUNDTRIP,11.2
124159,11,3,PREMIUM,86860406,ROUNDTRIP,36.8
124159,11,3,PREMIUM,86616416,ROUNDTRIP,15.8
124158,11,22,PREMIUM,33040,COMMUNITY,134.55
124157,11,37,PREMIUM,.PKK008,COMMUNITY,31.2
124156,11,21,PREMIUM,CD-ADS350X,COMMUNITY,271
124164,11,14,PREMIUM,TM-56975,COMMUNITY,65.46
124164,11,14,PREMIUM,HSD-9797265,COMMUNITY,22.86
232425,113,L28222,LITE,UTAS262774,MANUAL,8000
U116410/3,5802,L24067,LITE,BZ19A,MANUAL,125
232426,113,693,PREMIUM,SUV,COMMUNITY,130.7
232427,113,999,PREMIUM,UTAS262783,MANUAL,7275
PU123517,41,L16646,LITE,CSU278397,MANUAL,208.67
U116496,5802,3118,REGISTERED,First Cellpathfinder licence with Workstation (without deep learning option) (#CVSW02PW-E-BA01-FL01),MANUAL,70441
U116496,5802,3118,REGISTERED,Second Cellpathfinder licence without WS (without Deep Learning Option ) (# CVSW02PS-E-NA00-FL02),MANUAL,24705
U116497,5802,7,PREMIUM,CHA10508967,MANUAL,11479.7
124165,11,14,PREMIUM,SP-5754K,ROUNDTRIP,25.4
124165,11,14,PREMIUM,DE2-DL5100,COMMUNITY,29.27
232428,113,1453,REGISTERED,WALLC412MA,MANUAL,280.76
232428,113,1453,REGISTERED,WALLC401PA,MANUAL,287.52
232428,113,1453,REGISTERED,WALLC431PA,MANUAL,304.44
232429,113,1334,REGISTERED,UTAS262785,MANUAL,717.5
232430,113,1132,REGISTERED,-,RETROFIT_RELEASE_ORDER,34.28
U116498,5802,5,PREMIUM,71736-100ML,ROUNDTRIP,80.07
U116498,5802,5,PREMIUM,S6639-1L,ROUNDTRIP,144.15
U116498,5802,5,PREMIUM,I9516-25ML,ROUNDTRIP,25.39
U116498,5802,5,PREMIUM,3335399001,ROUNDTRIP,193.44
U116498,5802,5,PREMIUM,MHS16-500ML,ROUNDTRIP,138.6
U116498,5802,5,PREMIUM,HT110216-500ML,ROUNDTRIP,80.37
U116498,5802,5,PREMIUM,A6283-100ML,ROUNDTRIP,38.16
U116500,5802,151,PREMIUM,CS70230-2,COMMUNITY,64.04
U116499,5802,7,PREMIUM,BP152-500,ROUNDTRIP,165.52
U116499,5802,7,PREMIUM,12090015,ROUNDTRIP,52.83
U116499,5802,7,PREMIUM,QS0640,ROUNDTRIP,85
124166,11,16,PREMIUM,OB80299854,COMMUNITY,417.08
124166,11,16,PREMIUM,DP39015,COMMUNITY,26.7
124166,11,16,PREMIUM,HA702/5,COMMUNITY,43.36
124166,11,16,PREMIUM,ADPI-3767-WO,COMMUNITY,63.28
124167,11,21,PREMIUM,FG7406,COMMUNITY,118.2
232431,113,2118,PREMIUM,PAPE9238,ROUNDTRIP,85.92
232431,113,2118,PREMIUM,BATT2451,ROUNDTRIP,28.99
232431,113,2118,PREMIUM,BATT1109,ROUNDTRIP,20
232431,113,2118,PREMIUM,MILK1090,ROUNDTRIP,26.4
232431,113,2118,PREMIUM,TISS1156,ROUNDTRIP,30.98
124168,11,3,PREMIUM,18884210,ROUNDTRIP,48.6
124168,11,3,PREMIUM,25096004,ROUNDTRIP,26.9
124168,11,3,PREMIUM,25166774,ROUNDTRIP,56.2
124168,11,3,PREMIUM,86512953,COMMUNITY,41.42
232432,113,3484,REGISTERED,UTAS262529,RETROFIT_RELEASE_ORDER,1104.1
232432,113,3484,REGISTERED,UTAS262530,RETROFIT_RELEASE_ORDER,508.12
232432,113,3484,REGISTERED,UTAS262531,RETROFIT_RELEASE_ORDER,30
232433,113,1334,REGISTERED,UTAS262788,MANUAL,512.5
124172,11,17,PREMIUM,PRE6243,COMMUNITY,90.6
124171,11,21,PREMIUM,DL0214X,COMMUNITY,43.46
124170,11,14,PREMIUM,MB-291543,COMMUNITY,41.68
124170,11,14,PREMIUM,AA-608,COMMUNITY,82.12
124170,11,14,PREMIUM,HS-896-9286,COMMUNITY,15.05
124169,11,32,PREMIUM,654715,COMMUNITY,92.2
232434,113,693,PREMIUM,Small Car - Automatic,COMMUNITY,58.11
232435,113,693,PREMIUM,SUV,COMMUNITY,130.7
232436,113,3484,REGISTERED,UTAS262557,RETROFIT_RELEASE_ORDER,468.97
232436,113,3484,REGISTERED,UTAS262558,RETROFIT_RELEASE_ORDER,154.37
232436,113,3484,REGISTERED,UTAS262559,RETROFIT_RELEASE_ORDER,30
PU123518,41,527,REGISTERED,CSU278401,MANUAL,154
PU123518,41,527,REGISTERED,CSU278403,MANUAL,656.25
232437,113,3484,REGISTERED,UTAS262552,RETROFIT_RELEASE_ORDER,509.4
232437,113,3484,REGISTERED,UTAS262553,RETROFIT_RELEASE_ORDER,166.34
232437,113,3484,REGISTERED,UTAS262554,RETROFIT_RELEASE_ORDER,30
232438,113,3484,REGISTERED,UTAS262549,RETROFIT_RELEASE_ORDER,499.94
232438,113,3484,REGISTERED,UTAS262550,RETROFIT_RELEASE_ORDER,110.39
232438,113,3484,REGISTERED,UTAS262551,RETROFIT_RELEASE_ORDER,30
232439,113,3484,REGISTERED,UTAS262542,RETROFIT_RELEASE_ORDER,631.46
232439,113,3484,REGISTERED,UTAS262543,RETROFIT_RELEASE_ORDER,318.66
232439,113,3484,REGISTERED,UTAS262544,RETROFIT_RELEASE_ORDER,30
232440,113,3484,REGISTERED,UTAS262535,RETROFIT_RELEASE_ORDER,633.88
232440,113,3484,REGISTERED,UTAS262536,RETROFIT_RELEASE_ORDER,171.86
232440,113,3484,REGISTERED,UTAS262537,RETROFIT_RELEASE_ORDER,30
124177,11,13,PREMIUM,D2130-082-55,COMMUNITY,247.1
124176,11,37,PREMIUM,.PKRP0040,COMMUNITY,17.79
124176,11,37,PREMIUM,.PKRP040,COMMUNITY,29.65
124176,11,37,PREMIUM,EPPCA,COMMUNITY,224
124176,11,37,PREMIUM,EPPCJ,COMMUNITY,224
124175,11,14,PREMIUM,CG-61011197,ROUNDTRIP,75.45
124175,11,14,PREMIUM,NK-P1258,ROUNDTRIP,2037
124175,11,14,PREMIUM,NK-C1052001,ROUNDTRIP,1054.37
124175,11,14,PREMIUM,HS-988-2733,COMMUNITY,110
124175,11,14,PREMIUM,CG-TH02819A,ROUNDTRIP,96.18
124175,11,14,PREMIUM,SP-4049-100,ROUNDTRIP,168.12
124175,11,14,PREMIUM,MB-MBMA400,ROUNDTRIP,88.24
124175,11,14,PREMIUM,HS-9000739,ROUNDTRIP,42.9
124175,11,14,PREMIUM,HSD-9792148,ROUNDTRIP,38.22
124175,11,14,PREMIUM,HSD-9792150,ROUNDTRIP,21.4
124175,11,14,PREMIUM,HS-9006158,ROUNDTRIP,55.65
124175,11,14,PREMIUM,CG-1223072,COMMUNITY,132.3
124175,11,14,PREMIUM,TM-76973,COMMUNITY,795
124175,11,14,PREMIUM,MI1-REFLECTIVEL,COMMUNITY,22.07
124174,11,21,PREMIUM,DL2044,COMMUNITY,99.6
124173,11,19,PREMIUM,7850012,COMMUNITY,149.1
PU123519,41,534,REGISTERED,CSU278407,MANUAL,40.6
PU123519,41,534,REGISTERED,CSU278409,MANUAL,42.02
232441,113,3484,REGISTERED,UTAS262524,RETROFIT_RELEASE_ORDER,354.66
232441,113,3484,REGISTERED,UTAS262525,RETROFIT_RELEASE_ORDER,233.7
232441,113,3484,REGISTERED,UTAS262526,RETROFIT_RELEASE_ORDER,30
VGL46011,40,6145,REGISTERED,visa102512,MANUAL,9000
232442,113,3484,REGISTERED,UTAS262521,RETROFIT_RELEASE_ORDER,438.31
232442,113,3484,REGISTERED,UTAS262522,RETROFIT_RELEASE_ORDER,252.16
232442,113,3484,REGISTERED,UTAS262523,RETROFIT_RELEASE_ORDER,30
232443,113,3484,REGISTERED,UTAS262519,RETROFIT_RELEASE_ORDER,630.1
232443,113,3484,REGISTERED,UTAS262520,RETROFIT_RELEASE_ORDER,30
PU123520,41,534,REGISTERED,CSU278413,MANUAL,10.3
PU123520,41,534,REGISTERED,CSU278415,MANUAL,12.69
232444,113,3484,REGISTERED,UTAS262516,RETROFIT_RELEASE_ORDER,741.99
232444,113,3484,REGISTERED,UTAS262517,RETROFIT_RELEASE_ORDER,113.54
232444,113,3484,REGISTERED,UTAS262518,RETROFIT_RELEASE_ORDER,30
232445,113,826,REGISTERED,UTAS262795,MANUAL,4875
124178,11,14,PREMIUM,KV-1-009-3620,ROUNDTRIP,1078
124178,11,14,PREMIUM,KV-1-008-1834,ROUNDTRIP,488.33
232446,113,3484,REGISTERED,UTAS262509,RETROFIT_RELEASE_ORDER,496.93
232446,113,3484,REGISTERED,UTAS262510,RETROFIT_RELEASE_ORDER,391.4
232446,113,3484,REGISTERED,UTAS262511,RETROFIT_RELEASE_ORDER,30
232447,113,4268,REGISTERED,UTAS262799,MANUAL,681.82
124179,11,14,PREMIUM,RO-274007,COMMUNITY,52.58
124179,11,14,PREMIUM,HS-9001033,ROUNDTRIP,57.09
124179,11,14,PREMIUM,HS-9006156,ROUNDTRIP,103.74
232448,113,L23690,LITE,UTAS262791,MANUAL,901.24
PU123521,41,534,REGISTERED,CSU278407,MANUAL,40.6
PU123521,41,534,REGISTERED,CSU278409,MANUAL,42.02
124180,11,14,PREMIUM,TM-1250,ROUNDTRIP,28.68
124180,11,14,PREMIUM,HS-988-2733,ROUNDTRIP,22
124180,11,14,PREMIUM,HSD-9770362,ROUNDTRIP,159.5
124180,11,14,PREMIUM,AN-313041075,ROUNDTRIP,60
124180,11,14,PREMIUM,HS-9883766,ROUNDTRIP,31.35
124180,11,14,PREMIUM,HSD-9792227,ROUNDTRIP,66.4
124180,11,14,PREMIUM,HSD-9792148,ROUNDTRIP,44.59
124180,11,14,PREMIUM,HSD-9792149,ROUNDTRIP,13.82
124180,11,14,PREMIUM,HS-3000,ROUNDTRIP,39.73
124180,11,14,PREMIUM,M-107507,ROUNDTRIP,21.46
124180,11,14,PREMIUM,M-5010201,ROUNDTRIP,70.56
124180,11,14,PREMIUM,COD-SPACER21D,ROUNDTRIP,29.84
124180,11,14,PREMIUM,CW-6601,ROUNDTRIP,84.57
124180,11,14,PREMIUM,CW-6611,ROUNDTRIP,84.57
124180,11,14,PREMIUM,S1204016,ROUNDTRIP,10.44
124180,11,14,PREMIUM,S1204018,ROUNDTRIP,10.44
124180,11,14,PREMIUM,S1204014,ROUNDTRIP,20.88
124180,11,14,PREMIUM,S1204021,ROUNDTRIP,10.44
124180,11,14,PREMIUM,SP-4090-100,ROUNDTRIP,97.13
124180,11,14,PREMIUM,JJ-61392,ROUNDTRIP,15.5
124180,11,14,PREMIUM,RO-462025,ROUNDTRIP,60.36
124180,11,14,PREMIUM,SD-8100060,ROUNDTRIP,63.58
124180,11,14,PREMIUM,HS-102-8981,ROUNDTRIP,42.87
124180,11,14,PREMIUM,AA-1101,ROUNDTRIP,62.34
124180,11,14,PREMIUM,MB-291542,ROUNDTRIP,20.87
124180,11,14,PREMIUM,AE-C3046221,ROUNDTRIP,334.14
U116501,5802,5,PREMIUM,CLS431175-24EA,ROUNDTRIP,325.2
PU123522,41,L1662,LITE,CSU278419,MANUAL,123.6
124181,11,14,PREMIUM,SP-4054,ROUNDTRIP,36.36
124181,11,14,PREMIUM,RO-274007,ROUNDTRIP,105.16
124181,11,14,PREMIUM,RO-462025,COMMUNITY,120.72
124181,11,14,PREMIUM,SN-CGS75NS,COMMUNITY,45.8
124181,11,14,PREMIUM,BA-BK1001,ROUNDTRIP,54.07
U116502,5802,L23846,LITE,Contract Reference No. 117994 - FollowMe Print 01/08/2022 to 31/08/2022,MANUAL,410.86
U116503,5802,L23846,LITE,Contract Reference No. 117707 - Licence Fee 01/09/2022 to 30/09/2022,MANUAL,7317.58
U116504,5802,L23846,LITE,Contract Reference No. X511863 - FollwMe Print 01/08/2022 to 31/08/2022,MANUAL,393.96
232449,113,1934,PREMIUM,5463844,ROUNDTRIP,28.56
232449,113,1934,PREMIUM,DELAU01,ROUNDTRIP,12.95
U116505,5802,L23846,LITE,Contract Reference No. X511590 - FollowMe Print 01/08/2022 to 31/08/2022,MANUAL,95.99
U116506,5802,L23846,LITE,Contract Reference No. X511586 - FollowMe Print 01/08/2022 to 31/08/2022,MANUAL,261.77
U116507,5802,L23846,LITE,Contract Reference No. X511583 - FollowMe Print 01/08/2022 to 31/08/2022,MANUAL,289.95
U116508,5802,L23846,LITE,Contract Reference No. X511581 - FollowMe Print 01/08/2022 to 31/08/2022,MANUAL,138.95
U116509,5802,L23846,LITE,Contract Reference No. X511578 - FollowMe Print 01/08/2022 to 31/08/2022,MANUAL,355.74
PU123523,41,L24833,LITE,CSU278423,MANUAL,699.65
U116510,5802,1163,PREMIUM,560835,COMMUNITY,250.75
U116510,5802,1163,PREMIUM,612946,COMMUNITY,484.5
U116510,5802,1163,PREMIUM,747244,COMMUNITY,450
U116510,5802,1163,PREMIUM,565050,COMMUNITY,442
U116511,5802,L23846,LITE,Contract Reference No. X511573 - FollowMe Print 01/08/2022 to 31/08/2022,MANUAL,266.77
U116512,5802,2557,REGISTERED,QAGRF220912003,MANUAL,4990
PU123524,41,167,REGISTERED,CSU278421,MANUAL,150
124182,11,14,PREMIUM,VO-1093,COMMUNITY,55.14
124182,11,14,PREMIUM,KY-282272,COMMUNITY,467.75
U116513,5802,L23846,LITE,Contract Reference No. X511571 - FollowMe Print 01/08/2022 to 31/08/2022,MANUAL,70.31
U116514,5802,L23846,LITE,Contract Reference No. X511567 - FollowMe Print 01/08/2022 to 31/08/2022,MANUAL,98.35
U116515,5802,L23846,LITE,Contract Reference No. X511553 - FollowMe Print 01/08/2022 to 31/08/2022,MANUAL,58.16
U116516,5802,L23846,LITE,Contract Reference No. X511536 - FollowMe Print 01/08/2022 to 31/08/2022,MANUAL,139.67
U116517,5802,L23846,LITE,Contract Reference No. X511563 - FollowMe Print 01/07/2022 to 31/08/2022,MANUAL,101.86
U116518,5802,L23846,LITE,Contract Reference No. X51142 - FollowMe Print 01/08/2022 to 31/08/2022,MANUAL,188.73
U116519,5802,L24081,LITE,Pipette Calibration,RETROFIT_RELEASE_ORDER,1095
U116520,5802,L23846,LITE,Contract Reference No. X511568 - FollowMe Print 01/08/2022 to 31/08/2022,MANUAL,250.21
U116521,5802,L23846,LITE,Contract Reference No. X511559 - FollowMe Print 01/08/2022 to 31/08/2022,MANUAL,104.46
124183,11,14,PREMIUM,BH1-CAN10SM,COMMUNITY,474.48
U116522,5802,L23846,LITE,Contract Reference No. X511538 - FollowMe Print 01/08/2022 to 31/08/2022,MANUAL,207.42
